Text,IsFake
Mitt Romney said we should let foreclosures hit the bottom.,false
Says the military accounts for about 10 percent of Floridas economy.,false
"Theres a section in the Constitution called the Emoluments Clause that says no one, nor their spouses, can take money from foreigners. (Hillary Clinton) has to be guilty of 70 or 100 counts just on that one charge.",true
The woman named Wisconsins 2010 outstanding teacher of the year was laid off by the Milwaukee Public Schools that year under seniority and tenure rules that were eliminated by his Act 10 changes.,false
Medicaid expansion could cost the Commonwealth of Virginia over $1 billion a year...,true
"The Islamic State is so small it couldnt fill a DoubleAballpark in Charleston, W. Va.",true
There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.,true
Wisconsin is #1 in the Midwest for personal income growth over the year.,false
The Democrats' health care bills would provide 'free health care for illegal immigrants.',true
"[If] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify.",true
Some politicians want to put new taxes on a lot of groceries.,false
Says she never received nor sent any material that was marked classified on her private email server whilesecretary of state.,true
The United States won every major battle of the Vietnam War. Every single one.,false
"When I was growing up as a kid in the city of Milwaukee, if we averaged 4 homicides a year in the entire city that was a record number.",true
Says gas costs $4.50 a gallon.,true
My opponent on day one of this campaign attacked me on Medicare and Medicare Advantage and that claim was found to be False.,false
Al Franken said almost exactly what Trump said about John McCains military record.,false
Veterans unemployment is actually now lower than (the) general population. It was higher when I came into office.,false
"In recent years, Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent.",true
Some city of Atlanta employees have not had raises in eight years.,true
Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person.,false
99% of NJ voters do NOT support hunting.,true
"Forty aides who serve President Barack Obama owe $333,485 in back taxes.",false
"Says U.S. Senate candidate Tommy Thompson admitted that Washington, D.C., changed him into an insider selling his influence to make millions from powerful special interests.",true
Factories are opening their doors at the fastest pace in almost two decades.,false
"In New York City, murders are up.",true
"'Obama has asked for $932-million in earmarks, literally $1-million for every day that hes been in Congress.'",false
Says Ronald Reagan repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.,false
We cut a record $15 billion from our state budget.,false
Now we have ISIS coming over the (U.S.-Mexico) border.,true
For every single scientist that tells you (global warming is) happening and that its our fault...I can stack up another group of reports that say just the opposite.,true
Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012.,false
Says Hillary Clintons plan is going to raise taxes and even double your taxes.,true
Millions of Americans are paying more and getting less under Obamacare.,true
"When he took office in 2009, President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson.",true
'Sen. McCain's economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn't provide any tax relief to more than 100-million middle-class families.',true
Says Barack Obama is getting his nominees confirmed faster than President (George W.) Bush was at the same time in his second term.,true
